"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75","V76","V77","V78","V79","V80","V81","V82","V83","V84","V85","V86","V87","V88","V89","V90","V91","V92","V93","V94","V95","V96","V97","V98","V99","V100","V101","V102","V103","V104","V105","V106","V107","V108","V109","V110","V111","V112","V113","V114","V115","V116","V117","V118","V119","V120","V121","V122","V123","V124","V125","V126","V127","V128","V129","V130","V131","V132","V133","V134","V135","V136","V137","V138","V139","V140","V141","V142","V143","V144","V145","V146","V147","V148","V149","V150","V151","V152","V153","V154","V155","V156","V157","V158","V159","V160","V161","V162","V163","V164","V165","V166","V167","V168","V169","V170","V171","V172","V173","V174","V175","V176","V177","V178","V179","V180","V181","V182","V183","V184","V185","V186","V187","V188","V189","V190","V191","V192","V193","V194","V195","V196","V197","V198","V199","V200","V201","V202","V203","V204","V205","V206","V207","V208","V209","V210","V211","V212","V213","V214","V215","V216","V217","V218","V219","V220","V221","V222","V223","V224","V225","V226","V227","V228","V229","V230","V231","V232","V233","V234","V235","V236","V237","V238","V239","V240","V241","V242","V243","V244","V245","V246","V247","V248","V249","V250","V251","V252","V253","V254","V255","V256","cls"
0,0,0,0.690196078431373,1.54509803921569,0.462745098039216,0,0,0,0,0,0,0,0,0,0,0,0,0,1.32549019607843,1.12156862745098,1.86666666666667,0.0705882352941176,0,0,0,0,0,0,0,0,0,0,0,0,1.41960784313725,0.447058823529412,1.29411764705882,0.776470588235294,0,0,0,0,0,0,0,0,0,0,0,0,1.32549019607843,0.674509803921569,0.745098039215686,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0.933333333333333,1.01960784313725,0.43921568627451,1.23921568627451,0,0,0,0,0,0,0,0,0,0,0,0,0.768627450980392,1.54509803921569,0.43921568627451,1.78039215686274,0,0,0,0,0,0,0,0,0,0,0,0,0.243137254901961,1.96078431372549,0.643137254901961,1.78039215686274,0,0,0,0,0,0,0,0,0,0,0,0,0,1.53725490196078,1.74901960784314,1.50588235294118,0,0,0,0,0,0,0,0,0,0,0,0,0,0.752941176470588,2,0.988235294117647,0,0,0,0,0,0.329411764705882,0.250980392156863,0,0,0,0,0,0.141176470588235,1.05098039215686,2,0.713725490196078,0,0,0,0,0,1.57647058823529,1.6156862745098,0,0,0.32156862745098,1.35686274509804,1.53725490196078,1.94509803921569,1.85882352941176,1.70196078431373,1.5843137254902,0.0313725490196078,0,0,0,0,1.23137254901961,2,0.423529411764706,0,1.35686274509804,1.10588235294118,0.745098039215686,0.376470588235294,0.0627450980392157,0.0313725490196078,1.49019607843137,1.23137254901961,0,0,0,0,0.0941176470588235,1.78823529411765,0.674509803921569,0,0.494117647058824,0,0,0,0,0,0.156862745098039,1.72549019607843,0.894117647058824,0.0156862745098039,0,0,0,1.41960784313725,1.52941176470588,0.0156862745098039,0,0,0,0,0,0,0,0.203921568627451,1.85882352941176,1.32549019607843,0.0470588235294118,0,0.219607843137255,1.73333333333333,1.97647058823529,0.752941176470588,0,0,0,0,0,0,0,0,0.345098039215686,1.57647058823529,1.81960784313725,1.51372549019608,1.70196078431373,1.30196078431373,1.27058823529412,1.55294117647059,0,0,0,0,0,0,0,0,0,0,0.407843137254902,0.941176470588235,0.674509803921569,0,0.603921568627451,1.13725490196078,"2"
0,0,0,0,0.556862745098039,1.04313725490196,0.0470588235294118,0,0,0,0,0,0,0,0,0,0,0,0,0,0.72156862745098,2,1.57647058823529,0.313725490196078,0,0,0,0,0,0,0,0,0,0,0,0,0.329411764705882,1.93725490196078,1.74901960784314,1.84313725490196,0.847058823529412,0.00784313725490196,0,0,0,0,0,0,0,0,0,0,0.0392156862745098,1.81176470588235,0.125490196078431,1.41176470588235,1.9843137254902,1.44313725490196,0.258823529411765,0,0,0,0,0,0,0,0,0,0,1.63137254901961,0.149019607843137,0,0.619607843137255,1.85882352941176,1.67843137254902,0.0941176470588235,0,0,0,0,1.30196078431373,1.33333333333333,0.109803921568627,0,0,1.32549019607843,0.352941176470588,0,0,0.203921568627451,1.56078431372549,0.972549019607843,0,0,0,0,0.925490196078431,1.85882352941176,1.80392156862745,0.47843137254902,0,1.08235294117647,0.752941176470588,0,0,0,0.0392156862745098,0.266666666666667,0,0,0,0,0,0.164705882352941,1.39607843137255,1.93725490196078,0.925490196078431,0.949019607843137,0.933333333333333,0,0,0,0,0,0,0,0,0,0,0,0.0705882352941176,0.901960784313726,1.88235294117647,1.94509803921569,1.34117647058824,0,0,0,0,0,0,0,0,0,0,0,0,0,0.337254901960784,1.6078431372549,1.97647058823529,1.23137254901961,0.219607843137255,0,0,0,0,0,0,0,0,0,0,0,0,0.219607843137255,1.94509803921569,1.89803921568627,1.81960784313725,0.737254901960784,0.0313725490196078,0,0,0,0,0,0,0,0,0,0,0.172549019607843,1.5843137254902,0.376470588235294,1.52941176470588,2,1.39607843137255,0.290196078431373,0,0,0,0,0,0,0,0,0,0,1.70196078431373,0,0.0470588235294118,0.886274509803922,1.90588235294118,1.94509803921569,1.67058823529412,0.674509803921569,0.0156862745098039,0,0,0,0,0,0,0,1.57647058823529,0,0,0,0.282352941176471,1.02745098039216,1.6,2,1.34901960784314,0.156862745098039,0,0,0,0,0,0,1.2156862745098,0.290196078431373,0,0,0,0,0.0470588235294118,0.713725490196078,1.52156862745098,1.27058823529412,0,0,0,0,0,0,0.407843137254902,0.8,0,0,0,0,0,0,0.0156862745098039,0.698039215686274,"4"
0.921052631578947,1.47368421052632,1.05263157894737,0.342105263157895,0.0131578947368421,0,0,0,0,0,0,0,0,0,0,0,1.5,0,0,0.210526315789474,1.71052631578947,0,0,0,0,0,0.328947368421053,0.0789473684210526,0,0,0,0,1.65789473684211,0,0,0,0.75,0.855263157894737,0,0,0,0,1.48684210526316,1.82894736842105,0.855263157894737,0,0,0,1.75,0,0,0,0.0263157894736842,1.53947368421053,0,0,0,0,0.0657894736842105,1.72368421052632,0.828947368421053,0.947368421052632,0,0,0.789473684210526,0.947368421052632,0,0,0,1.47368421052632,0,0,0,0,0,0.342105263157895,1.59210526315789,0.736842105263158,0.921052631578947,0,0,1.84210526315789,0.0526315789473684,0,0,1.53947368421053,0,0,0,0,0,0,0.697368421052632,1.07894736842105,1.26315789473684,0.236842105263158,0,0.447368421052632,1.47368421052632,0,0,1.85526315789474,0,0,0,0,0,0,0,1.36842105263158,0.342105263157895,1.21052631578947,0,0,0.921052631578947,1.13157894736842,0,1.78947368421053,0,0,0,0,0,0,0,0,0.105263157894737,1.11842105263158,0,0,0,0.789473684210526,1.76315789473684,1.53947368421053,0,0,0,0,0,0,0,0,0,1.34210526315789,0,0,0,0,1.82894736842105,1.77631578947368,0.697368421052632,0,0,0,0,0,0,0,0.105263157894737,1.55263157894737,0,0,0,0.25,1.76315789473684,0.0131578947368421,0.815789473684211,1.52631578947368,1.23684210526316,0.302631578947368,0,0,0,0.276315789473684,1.65789473684211,0.355263157894737,0,0,0,2,0.447368421052632,0,0,0,0.263157894736842,1.10526315789474,1.44736842105263,1.30263157894737,1.42105263157895,1.22368421052632,0.144736842105263,0,0,0,1.32894736842105,1.22368421052632,0,0,0,0,0,0,0,0,0,0,0,0,0,0.276315789473684,1.96052631578947,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.52631578947368,0.263157894736842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.894736842105263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2"
0,0,0.133333333333333,1.03529411764706,1.04313725490196,0.4,0.164705882352941,0,0,0,0,0,0,0,0,0,0,0.32156862745098,1.62352941176471,2,2,2,1.70980392156863,0.8,0,0,0,0,0,0,0,0,0,1.85882352941176,2,2,2,2,2,2,0.643137254901961,0,0,0,0,0,0,0,0.737254901960784,1.96862745098039,2,1.15294117647059,0.556862745098039,1.2,1.67843137254902,2,1.81176470588235,0.533333333333333,0,0,0,0,0,0,0.925490196078431,2,1.12941176470588,0,0,0,0.0470588235294118,1.22352941176471,2,2,1.04313725490196,0.0784313725490196,0,0,0,0,0.925490196078431,2,0.274509803921569,0,0,0,0,0,0.768627450980392,1.94509803921569,2,1.46666666666667,0.211764705882353,0,0,0,0.925490196078431,2,0.917647058823529,0,0,0,0,0,0,0,1.38039215686275,1.92156862745098,1.25490196078431,0.133333333333333,0,0,0.180392156862745,1.89019607843137,1.34117647058824,0,0,0,0,0,0,0,0,0.745098039215686,2,1.09803921568627,0,0,0,1.64705882352941,1.74117647058824,0.243137254901961,0,0,0,0,0,0,0,0,1.25490196078431,1.89019607843137,0.47843137254902,0,0,0.470588235294118,1.89019607843137,0.407843137254902,0,0,0,0,0,0,0,0,0.235294117647059,1.73333333333333,1.23137254901961,0,0,0,0.392156862745098,0.462745098039216,0,0,0,0,0,0,0,0,0,1.11372549019608,1.94509803921569,0.564705882352941,0,0,0.392156862745098,1.72549019607843,0.862745098039216,0,0,0,0,0,0,0,0,0.266666666666667,2,0.933333333333333,0,0,0,0.415686274509804,1.89019607843137,1.37254901960784,0.164705882352941,0,0,0,0,0,0,0.101960784313725,1.51372549019608,0.933333333333333,0,0,0,0,1.02745098039216,1.9921568627451,1.71764705882353,0.807843137254902,0.00784313725490196,0.00784313725490196,0,0.00784313725490196,0.00784313725490196,0.643137254901961,1.84313725490196,0.933333333333333,0,0,0,0,0,0.101960784313725,1.27058823529412,1.81176470588235,2,1.68627450980392,1.2078431372549,1.84313725490196,2,1.94509803921569,1.05882352941176,0,0,0,0,0,0,0,0,0.203921568627451,0.392156862745098,0.392156862745098,1.08235294117647,1.1921568627451,1.03529411764706,0.337254901960784,0,0,"0"
0.784313725490196,1.09803921568627,0.556862745098039,0,0,0,0,0,0,0,0,0,0,0,0,0,1.07450980392157,2,2,1.11372549019608,0,0,0,0,0,0,0,0,0,0,0,0,0.109803921568627,1.6156862745098,2,2,0.949019607843137,0,0,0,0,0,0,0,0,0,0,0,0,0.509803921568627,1.85882352941176,2,2,0.509803921568627,0,0,0,0,0,0,0,0,0,0,0,0,0.627450980392157,2,1.81960784313725,1.03529411764706,0,0,0,0,0,0,0,0,0,0,0,0,0,1.24705882352941,2,0.901960784313726,0,0,0,0,0,0,0.384313725490196,0.980392156862745,0.0235294117647059,0,0,0,0.149019607843137,1.65490196078431,2,2,0.996078431372549,0,0,0,0,0,0.517647058823529,2,1.32549019607843,0,0,0.368627450980392,1.75686274509804,1.90588235294118,0.815686274509804,0.988235294117647,1.90588235294118,0.831372549019608,0,0,0,0,0,1.54509803921569,2,0.274509803921569,0,1.54509803921569,1.78039215686274,0.36078431372549,0,0,0.172549019607843,1.34117647058824,1.2,0.0392156862745098,0,0,0,0.752941176470588,2,0.886274509803922,0,1.9921568627451,1.34117647058824,0,0,0,0,0,0.972549019607843,1.53725490196078,0.509803921568627,0,0,0.141176470588235,2,1.33333333333333,0,1.70196078431373,1.44313725490196,0,0,0,0,0,0,1.42745098039216,1.9843137254902,1.22352941176471,0.682352941176471,0.32156862745098,1.81960784313725,1.22352941176471,0,0.909803921568627,2,0.470588235294118,0,0,0,0,0,0.0705882352941176,0.580392156862745,1.49019607843137,1.85098039215686,1.67058823529412,1.30196078431373,0.250980392156863,0,0.125490196078431,1.45882352941176,1.69411764705882,0.00784313725490196,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00784313725490196,1.69411764705882,1.44313725490196,0.125490196078431,0,0,0,0,0,0,0,0,0,0,0,0,0,0.298039215686275,1.68627450980392,1.70196078431373,0.556862745098039,0,0,0,0,0,0,0,0,0,0,0,0,0,0.117647058823529,1.06666666666667,1.43529411764706,0.368627450980392,0,0,0,0,0,0,0,0,"2"
0,0,0,0,0,0,0,0,0.964705882352941,0.509803921568627,0,0,0,0,0,0,0,0,0,0,0,0,0,1.47450980392157,2,1.96862745098039,1.5921568627451,0.392156862745098,0,0,0,0,0,0,0,0,0,0,0.266666666666667,1.96862745098039,2,2,2,1.92941176470588,0.682352941176471,0,0,0,0,0,0,0,0,0,0.282352941176471,2,1.27843137254902,0.290196078431373,1.48235294117647,2,1.86666666666667,0.549019607843137,0,0,0,0,0,0,0,0,0.941176470588235,2,0.768627450980392,0,0.0862745098039216,0.847058823529412,1.86666666666667,1.92941176470588,0.43921568627451,0,0,0,0,0,0,0,1.04313725490196,2,0.768627450980392,0,0,0,0.729411764705882,2,1.2,0,0,0,0,0,0,0,0.431372549019608,2,0.768627450980392,0,0,0,0.0156862745098039,1.23921568627451,1.94509803921569,0.603921568627451,0.32156862745098,0.517647058823529,0.149019607843137,0,0,0,0.282352941176471,2,0.964705882352941,0,0,0,0,0.125490196078431,1.05882352941176,1.04313725490196,1.23137254901961,2,1.63137254901961,0.501960784313725,0.258823529411765,0,0.0705882352941176,1.64705882352941,1.52941176470588,0,0,0,0,0,0.0705882352941176,0.125490196078431,0.603921568627451,1.94509803921569,2,2,1.74901960784314,0.737254901960784,0.0392156862745098,1.52156862745098,1.62352941176471,0.0549019607843137,0,0,0,0,0,0,0,1.04313725490196,1.67843137254902,1.9843137254902,2,2,1.41960784313725,1.84313725490196,2,0.415686274509804,0,0,0,0,0,0,0,0,0,0.674509803921569,1.15294117647059,1.91372549019608,2,2,2,1.66274509803922,0.556862745098039,0.0156862745098039,0,0,0,0,0,0,0,0,0,0.509803921568627,1.30980392156863,1.88235294117647,2,2,2,0.674509803921569,0.109803921568627,0,0,0,0,0,0,0,0,0,0,0.32156862745098,1.08235294117647,1.88235294117647,2,2,1.5921568627451,0.0941176470588235,0,0,0,0,0,0,0,0,0,0,0,0.0862745098039216,0.901960784313726,1.88235294117647,1.9843137254902,1.74117647058824,0.525490196078431,0,0,0,0,0,0,0,0,0,0,0,0,0,0.784313725490196,0.964705882352941,0.462745098039216,0,"4"
0,0.36078431372549,0.917647058823529,0.807843137254902,0.635294117647059,0,0,0,0,0,0,0,0,0,0,0,0.164705882352941,1.88235294117647,2,2,2,2,1.39607843137255,0.376470588235294,0,0,0,0,0,0,0,0,1.01960784313725,2,0.282352941176471,0.141176470588235,0.666666666666667,1.28627450980392,2,1.90588235294118,0.956862745098039,0.211764705882353,0,0,0,0,0,0,1.40392156862745,1.50588235294118,0,0,0,0,0.4,1.23921568627451,2,1.73333333333333,0.635294117647059,0,0,0,0,0,1.40392156862745,1.50588235294118,0,0,0,0,0,0,0.745098039215686,1.78823529411765,2,1.09019607843137,0,0,0,0,1.01960784313725,1.83529411764706,0.0549019607843137,0,0,0,0,0,0,0.0705882352941176,1.36470588235294,2,1.2156862745098,0,0,0,0.43921568627451,2,0.470588235294118,0,0,0,0,0,0,0,0,1.10588235294118,2,1.34901960784314,0,0,0.0784313725490196,1.76470588235294,1.05882352941176,0,0,0,0,0,0,0,0,0,0.980392156862745,1.97647058823529,0.533333333333333,0,0,0.517647058823529,1.96862745098039,0.996078431372549,0,0,0,0,0,0,0,0,0,1.23137254901961,1.89019607843137,0.172549019607843,0,0,0.941176470588235,2,0.352941176470588,0,0,0,0,0,0,0,0,0.258823529411765,2,1.23137254901961,0,0,0.0549019607843137,1.52156862745098,1.74117647058824,0.164705882352941,0,0,0,0,0,0,0,0.462745098039216,2,1.41960784313725,0,0,0,0.141176470588235,1.70196078431373,1.57647058823529,0.274509803921569,0,0,0,0,0,0,1.23137254901961,2,1.41960784313725,0,0,0,0,0.258823529411765,1.83529411764706,1.9921568627451,0.76078431372549,0.00784313725490196,0,0,0,0,1.42745098039216,1.38823529411765,0.274509803921569,0,0,0,0,0,0.305882352941176,1.45098039215686,1.9921568627451,1.81960784313725,0.886274509803922,0.133333333333333,0.00784313725490196,0.525490196078431,1.87450980392157,0.698039215686274,0,0,0,0,0,0,0,0,0.0941176470588235,1.03529411764706,1.78039215686274,2,2,2,1.73333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0.541176470588235,0.901960784313726,0.807843137254902,0.250980392156863,0,0,"0"
0,0,0.219607843137255,0.619607843137255,1.09803921568627,0.337254901960784,0,0,0,0,0,0,0,0,0,0,0,0.447058823529412,1.77254901960784,2,2,1.92941176470588,1.44313725490196,0.541176470588235,0,0,0,0,0,0,0,0,0.219607843137255,1.89019607843137,2,1.9843137254902,1.81960784313725,1.88235294117647,2,1.92156862745098,0.815686274509804,0.0156862745098039,0,0,0,0,0,0,0.894117647058824,2,2,0.83921568627451,0,0.203921568627451,0.972549019607843,2,2,1.10588235294118,0,0,0,0,0,0,1.12941176470588,2,2,0.0549019607843137,0,0,0.0549019607843137,1.30980392156863,2,2,0.996078431372549,0,0,0,0,0,1.12941176470588,2,2,0.0549019607843137,0,0,0,0.0392156862745098,1.00392156862745,1.96862745098039,1.96862745098039,1.03529411764706,0.0392156862745098,0,0,0,1.12941176470588,2,2,0.533333333333333,0,0,0,0,0,1.03529411764706,1.92941176470588,2,1.31764705882353,0,0,0,0.4,1.78039215686274,2,1.86666666666667,0.235294117647059,0,0,0,0,0,0.925490196078431,2,1.9843137254902,0.588235294117647,0,0,0,1.16078431372549,2,2,0.650980392156863,0,0,0,0,0,0,0.964705882352941,2,1.36470588235294,0,0,0,0.0470588235294118,1.70196078431373,2,1.70196078431373,0.368627450980392,0,0,0,0,0,0.0549019607843137,1.32549019607843,1.96862745098039,0.650980392156863,0,0,0,0.596078431372549,1.49803921568627,2,1.86666666666667,0.172549019607843,0,0,0,0,0,0.211764705882353,2,1.89019607843137,0.619607843137255,0,0,0,0.0549019607843137,1.2078431372549,2,1.66274509803922,0.580392156862745,0,0,0,0,0.0313725490196078,1.70196078431373,2,1.13725490196078,0,0,0,0,0.172549019607843,1.30980392156863,1.96862745098039,2,1.43529411764706,0.345098039215686,0,0,0.274509803921569,1.70980392156863,2,0.894117647058824,0,0,0,0,0,0,0.541176470588235,1.45098039215686,2,1.91372549019608,1.68627450980392,1.09803921568627,1.51372549019608,2,1.89019607843137,0.219607843137255,0,0,0,0,0,0,0,0.0784313725490196,0.352941176470588,1.37254901960784,1.92941176470588,2,2,2,1.40392156862745,0,0,0,0,0,0,0,0,0,0,0,0.329411764705882,0.533333333333333,0.870588235294118,1.26274509803922,0.572549019607843,0,"0"
0,0,0,0,0,0,0.180392156862745,1.27058823529412,0.603921568627451,0,0,0,0,0,0,0,0,0,0,0,0,0,1.26274509803922,2,1.93725490196078,1.09019607843137,0,0,0,0,0,0,0,0,0,0,0,0,1.56862745098039,2,2,2,0.368627450980392,0,0,0,0,0,0,0,0,0,0,0,1.32549019607843,1.75686274509804,1.02745098039216,2,1.81960784313725,0.243137254901961,0,0,0,0,0.603921568627451,1.27843137254902,0.368627450980392,0,0,0,1.32549019607843,2,0,0.243137254901961,1.63137254901961,1.45098039215686,0,0,0,0,0.83921568627451,2,1.70196078431373,0.494117647058824,0,0,0.956862745098039,2,0.125490196078431,0,0.0627450980392157,0,0,0,0,0,0,0.596078431372549,1.93725490196078,1.88235294117647,1.16078431372549,0.0627450980392157,0.658823529411765,2,0.666666666666667,0,0,0,0,0,0,0,0,0,0.36078431372549,1.74901960784314,2,1.40392156862745,0.423529411764706,1.9921568627451,1.15294117647059,0,0,0,0,0,0,0,0,0,0,0,1.38039215686275,2,1.76470588235294,2,1.51372549019608,0,0,0,0,0,0,0,0,0,0,0,0.0549019607843137,1.38039215686275,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1.07450980392157,2,2,0.368627450980392,0,0,0,0,0,0,0,0,0,0,0,0,0,1.26274509803922,2,1.81960784313725,0.737254901960784,0,0,0,0,0,0,0,0,0,0,0,0,0.235294117647059,1.81176470588235,2,2,1.52156862745098,0.188235294117647,0,0,0,0,0,0,0,0,0,0,0,0.117647058823529,0.415686274509804,1.38823529411765,2,1.88235294117647,0.854901960784314,0.125490196078431,0,0,0,0,0,0,0,0,0,0,0,0,0.83921568627451,1.87450980392157,2,1.52156862745098,0.0627450980392157,0,0,0,0,0,0,0,0,0,0,0,0,0.180392156862745,1.01960784313725,1.26274509803922,0.666666666666667,"4"
0.705882352941177,0.486274509803922,0,0,0,0,0,0,0,0,0,0,0,0.164705882352941,0,0,1.48235294117647,1.88235294117647,0.517647058823529,0,0,0,0,0,0,0.0392156862745098,1.1921568627451,1.66274509803922,1.15294117647059,0.00784313725490196,0,0,0.941176470588235,2,1.79607843137255,0.494117647058824,0,0,0,0,0,0.847058823529412,2,2,2,0.83921568627451,0,0,0.0392156862745098,0.831372549019608,1.88235294117647,1.93725490196078,0.76078431372549,0,0,0,0.0156862745098039,1.68627450980392,0.854901960784314,0.243137254901961,1.09803921568627,1.86666666666667,0.164705882352941,0,0,0,0.650980392156863,1.92156862745098,1.9921568627451,0.674509803921569,0,0,0.258823529411765,1.52941176470588,0,0,0.0705882352941176,1.74117647058824,1.23137254901961,0,0,0,0,0.494117647058824,1.70980392156863,1.97647058823529,0.988235294117647,0.0235294117647059,0.925490196078431,1.12156862745098,0,0,0,0.792156862745098,1.96078431372549,0.243137254901961,0,0,0,0,0.376470588235294,1.70196078431373,2,0.917647058823529,0.956862745098039,1.12156862745098,0,0,0,0.258823529411765,2,0.752941176470588,0,0,0,0,0,0.329411764705882,1.56078431372549,1.9843137254902,1.81176470588235,1.36470588235294,0,0,0,0.0941176470588235,1.89803921568627,0.996078431372549,0,0,0,0,0,0,0.133333333333333,1.70980392156863,2,1.70980392156863,0.00784313725490196,0,0,0.0313725490196078,1.78039215686274,1.49019607843137,0,0,0,0,0,0,0,0.454901960784314,1.94509803921569,2,0.635294117647059,0,0,0,1.42745098039216,0.901960784313726,0,0,0,0,0,0,0,0,0.847058823529412,2,1.36470588235294,0,0,0.101960784313725,1.85882352941176,0.368627450980392,0,0,0,0,0,0,0,0,0.0392156862745098,1.39607843137255,2,0.596078431372549,0,0.854901960784314,1.92156862745098,0,0,0,0,0,0,0,0,0,0,0.266666666666667,1.81176470588235,1.77254901960784,0.0549019607843137,1.36470588235294,1.65490196078431,0,0,0,0,0,0,0,0,0,0,0,1.1843137254902,2,0.847058823529412,1.84313725490196,0.643137254901961,0,0,0,0,0,0,0,0,0,0,0,0.0392156862745098,1.27058823529412,1.96078431372549,1.04313725490196,0.00784313725490196,0,0,0,0,0,0,0,0,0,0,0,0,0.156862745098039,0.705882352941177,0,0,0,"9"
0,0,0,0,0,0,0.164705882352941,1.2078431372549,0.00784313725490196,0,0,0,0,0,0,0,0,0,0,0,0,0,0.188235294117647,1.93725490196078,1.10588235294118,0,0,0,0,0,0,0,0.486274509803922,0.133333333333333,0,0,0,0,0,1.86666666666667,1.9921568627451,0.933333333333333,0,0,0,0,0,0,1.32549019607843,1.65490196078431,0.164705882352941,0,0,0,0,1.86666666666667,1.07450980392157,1.87450980392157,0.886274509803922,0,0,0,0,0,0.282352941176471,1.77254901960784,1.54509803921569,0.0941176470588235,0,0,0,1.86666666666667,0.486274509803922,0.572549019607843,1.92941176470588,0.368627450980392,0,0,0,0,0,0.792156862745098,1.9843137254902,1.53725490196078,0.219607843137255,0,0.282352941176471,1.97647058823529,0.0941176470588235,0,0.823529411764706,1.85098039215686,0.737254901960784,0,0,0,0,0,0.831372549019608,1.6,1.89019607843137,0.956862745098039,0.345098039215686,1.86666666666667,0.00784313725490196,0,0,0.392156862745098,1.68627450980392,1.12941176470588,0.0705882352941176,0,0,0,0,0.203921568627451,1.01960784313725,2,1.67843137254902,1.54509803921569,0,0,0,0,0.156862745098039,1.56862745098039,0.83921568627451,0,0,0,0,0,0,0.658823529411765,1.94509803921569,1.88235294117647,0.117647058823529,0,0,0,0,0,0.36078431372549,0,0,0,0,0,0,0,0.682352941176471,1.97647058823529,1.50588235294118,0.164705882352941,0,0,0,0,0,0,0,0,0,0,0,0,0.172549019607843,1.85882352941176,1.72549019607843,1.68627450980392,0.376470588235294,0,0,0,0,0,0,0,0,0,0,0,0,1.47450980392157,0.133333333333333,1.1921568627451,1.89019607843137,0.72156862745098,0,0,0,0,0,0,0,0,0,0,0,1.41176470588235,0.180392156862745,0,0.854901960784314,1.94509803921569,1.2,0.172549019607843,0,0,0,0,0,0,0,0,0,0.501960784313725,0.752941176470588,0,0,0.470588235294118,1.53725490196078,1.56862745098039,0.258823529411765,0,0,0,0,0,0,0,0,0,0.423529411764706,0,0,0,0.109803921568627,1.30196078431373,1.74901960784314,0.219607843137255,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0549019607843137,1.12156862745098,1.02745098039216,"4"
0.203921568627451,0.635294117647059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.09803921568627,1.92156862745098,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,1.26274509803922,2,1.49019607843137,0,0,0,0,0,0,0,0,0,0,0.588235294117647,0.588235294117647,0,1.03529411764706,2,1.9843137254902,0.737254901960784,0,0,0,0,0,0,0,0,0,1.31764705882353,1.81960784313725,0.172549019607843,0.494117647058824,1.9843137254902,2,1.33333333333333,0,0,0,0,0,0,0,0,0,1.31764705882353,2,0.549019607843137,0,1.81176470588235,2,2,0.00784313725490196,0,0,0,0,0,0,0,0,0.752941176470588,1.66274509803922,0.549019607843137,0,1.1921568627451,2,2,0.180392156862745,0,0,0,0,0,0,0,0,0.0549019607843137,0.964705882352941,0.549019607843137,0,0.635294117647059,2,2,0.737254901960784,0,0,0,0,0,0,0,0,0,1.35686274509804,0.996078431372549,0,0,1.63137254901961,2,1.01960784313725,0,0,0,0,0,0,0,0,0.643137254901961,2,1.27058823529412,0,0,0.956862745098039,2,1.87450980392157,0.258823529411765,0,0,0,0,0,0,0.196078431372549,1.67843137254902,2,1.27058823529412,0,0,0.0784313725490196,1.70196078431373,2,1.50588235294118,0.196078431372549,0,0,0,0,0,1.66274509803922,2,2,0.87843137254902,0,0,0,1.44313725490196,2,2,1.32549019607843,0.4,0.164705882352941,0.619607843137255,0.729411764705882,1.85098039215686,2,2,1.6078431372549,0.0392156862745098,0,0,0,0.941176470588235,2,2,2,1.78039215686274,1.55294117647059,2,2,2,2,1.91372549019608,0.556862745098039,0,0,0,0,0.72156862745098,2,2,2,2,2,2,2,2,1.74901960784314,0.486274509803922,0,0,0,0,0,0.109803921568627,1.9921568627451,1.69411764705882,0.854901960784314,1.70196078431373,2,2,1.96078431372549,1.52941176470588,0.219607843137255,0,0,0,0,0,0,0,0.76078431372549,0.627450980392157,0,0.274509803921569,0.76078431372549,0.76078431372549,0.690196078431373,0,0,0,0,0,"2"
